Collection,Dataset,Clustering Method,Label,Embedding,Original Dimensions,Embedding Dimensions,CF,NCA Score,R,AR,FM,MI,NMI,AMI,A
fcps,twodiamonds,spectralcoclustering,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[183 217]
 [124 276]] ",nca: 0.14749999999999996 ,r: 0.5102659574468085 ,ar: 0.0205967250855634 ,fm: 0.5227700878205758 ,mi: 0.011554634871072278 ,nmi: 0.017004396949272436 ,ami: 0.01609758993569898 ,a: 0.57375 
fcps,twodiamonds,bayesiangaussianmixture,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[287 113]
 [256 144]] ",nca: 0.07750000000000012 ,r: 0.5023811013767209 ,ar: 0.004920014024382953 ,fm: 0.5327212202041217 ,mi: 0.0034494878362198444 ,nmi: 0.0052227171161454145 ,ami: 0.0042783617265928844 ,a: 0.53875 
fcps,twodiamonds,genie,0,DistilBERT,800 x 2,800 x 768,"cf: [[353  47]
 [300 100]] ",nca: 0.13249999999999984 ,r: 0.5081633291614518 ,ar: 0.016818009837158 ,fm: 0.5982076309138876 ,mi: 0.014907763934334795 ,nmi: 0.0254794461963219 ,ami: 0.024433616217733108 ,a: 0.56625 
fcps,twodiamonds,kmeans,0,DistilBERT,800 x 2,800 x 768,"cf: [[221 179]
 [188 212]] ",nca: 0.08250000000000002 ,r: 0.5027816020025031 ,ar: 0.005562277173054112 ,fm: 0.5022848373714695 ,mi: 0.003408731494484618 ,nmi: 0.00491865820177566 ,ami: 0.004018744345399768 ,a: 0.54125 
fcps,twodiamonds,agglomerative,0,DistilBERT,800 x 2,800 x 768,"cf: [[204 196]
 [179 221]] ",nca: 0.0625 ,r: 0.5013297872340425 ,ar: 0.002660269667779339 ,fm: 0.501156739375554 ,mi: 0.0019579466699857218 ,nmi: 0.002826561917610581 ,ami: 0.0019243294308008657 ,a: 0.53125 
fcps,twodiamonds,spectral,0,DistilBERT,800 x 2,800 x 768,"cf: [[164 236]
 [199 201]] ",nca: 0.08749999999999991 ,r: 0.5032071339173968 ,ar: 0.006423364711886822 ,fm: 0.5047134170000218 ,mi: 0.003866320177878635 ,nmi: 0.005595212564231131 ,ami: 0.004693266605629418 ,a: 0.45625 
fcps,twodiamonds,gaussianmixture,0,DistilBERT,800 x 2,800 x 768,"cf: [[220 180]
 [193 207]] ",nca: 0.0674999999999999 ,r: 0.5016551939924906 ,ar: 0.003310145994559265 ,fm: 0.5012948107526587 ,mi: 0.0022822779685692796 ,nmi: 0.0032938861725249277 ,ami: 0.0023923225985671708 ,a: 0.53375 
fcps,twodiamonds,hdbscan,0,DistilBERT,800 x 2,800 x 768,"cf: [[ 2  0  1 ...  4  4 99]
 [ 4  7  4 ...  0  0 73]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]] ",nca: nan ,r: 0.5028785982478098 ,ar: 0.004638679673764863 ,fm: 0.16695038889493705 ,mi: 0.22566021458433438 ,nmi: 0.09171471697808777 ,ami: 0.05572550580247565 ,a: 0.01125 
fcps,twodiamonds,kmodes,0,DistilBERT,800 x 2,800 x 768,"cf: [[399   1]
 [400   0]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.49875 
fcps,twodiamonds,birch,0,DistilBERT,800 x 2,800 x 768,"cf: [[223 177]
 [202 198]] ",nca: 0.05249999999999999 ,r: 0.5007540675844806 ,ar: 0.0015114587667471083 ,fm: 0.501106248788018 ,mi: 0.0013841782123882873 ,nmi: 0.001999766314374745 ,ami: 0.0010960947736541786 ,a: 0.52625 
fcps,twodiamonds,minibatchkmeans,0,DistilBERT,800 x 2,800 x 768,"cf: [[227 173]
 [190 210]] ",nca: 0.09250000000000003 ,r: 0.5036576971214017 ,ar: 0.007316086197141988 ,fm: 0.5034854590009173 ,mi: 0.004292055099029801 ,nmi: 0.0061961644191730805 ,ami: 0.005296980714780185 ,a: 0.54625 
fcps,twodiamonds,kmedoids,0,DistilBERT,800 x 2,800 x 768,"cf: [[180 220]
 [212 188]] ",nca: 0.08000000000000007 ,r: 0.5025782227784731 ,ar: 0.005155385887024618 ,fm: 0.5020547359569435 ,mi: 0.0032047108668148416 ,nmi: 0.004624087634348053 ,ami: 0.0037239421583410465 ,a: 0.46 
fcps,twodiamonds,latentdirichletallocation,0,DistilBERT,800 x 2,800 x 768,"cf: [[217 183]
 [184 216]] ",nca: 0.08250000000000002 ,r: 0.5027816020025031 ,ar: 0.0055616540917790246 ,fm: 0.5021600809545916 ,mi: 0.0034070173838237627 ,nmi: 0.004915298163995772 ,ami: 0.004015544851746887 ,a: 0.54125 
fcps,twodiamonds,spectralcoclustering,0,DistilBERT,800 x 2,800 x 768,"cf: [[190 210]
 [223 177]] ",nca: 0.08250000000000002 ,r: 0.5027816020025031 ,ar: 0.00556296256155488 ,fm: 0.5024220336528259 ,mi: 0.003410619018573313 ,nmi: 0.004922358704654935 ,ami: 0.004022268154185036 ,a: 0.45875 
fcps,twodiamonds,bayesiangaussianmixture,0,DistilBERT,800 x 2,800 x 768,"cf: [[272 128]
 [218 182]] ",nca: 0.135 ,r: 0.5084981226533166 ,ar: 0.017057063265879906 ,fm: 0.5202204376323611 ,mi: 0.009636083922921479 ,nmi: 0.014162757171040744 ,ami: 0.013254505831511958 ,a: 0.5675 
fcps,twodiamonds,genie,0,Doc2Vec,800 x 2,800 x 50,"cf: [[316  84]
 [324  76]] ",nca: 0.020000000000000018 ,r: 0.49957446808510636 ,ar: -0.00040132271155869534 ,fm: 0.5823862520020529 ,mi: 0.0003126058986782365 ,nmi: 0.0005238255663692284 ,ami: -0.0005274838168946564 ,a: 0.49 
fcps,twodiamonds,kmeans,0,Doc2Vec,800 x 2,800 x 50,"cf: [[194 206]
 [207 193]] ",nca: 0.03249999999999997 ,r: 0.4999030037546934 ,ar: -0.00019555137691454122 ,fm: 0.4992778844702305 ,mi: 0.0005282213155996529 ,nmi: 0.0007620639903622837 ,ami: -0.00014144466673048935 ,a: 0.48375 
fcps,twodiamonds,agglomerative,0,Doc2Vec,800 x 2,800 x 50,"cf: [[213 187]
 [213 187]] ",nca: 0.0 ,r: 0.49937421777221525 ,ar: -0.001247831739236719 ,fm: 0.4998072909928917 ,mi: 5.551115123125783e-16 ,nmi: 8.02079734582904e-16 ,ami: -0.0009055875204075659 ,a: 0.5 
fcps,twodiamonds,spectral,0,Doc2Vec,800 x 2,800 x 50,"cf: [[209 191]
 [196 204]] ",nca: 0.03249999999999997 ,r: 0.4999030037546934 ,ar: -0.00019536337026876364 ,fm: 0.4993155313299292 ,mi: 0.0005283006310221605 ,nmi: 0.000762219656691263 ,ami: -0.00014133813011003326 ,a: 0.51625 
fcps,twodiamonds,gaussianmixture,0,Doc2Vec,800 x 2,800 x 50,"cf: [[203 197]
 [206 194]] ",nca: 0.007500000000000062 ,r: 0.49940237797246556 ,ar: -0.0011961771860091474 ,fm: 0.4989022369826113 ,mi: 2.8139509972602283e-05 ,nmi: 4.0604146071532934e-05 ,ami: -0.0008637212375358367 ,a: 0.49625 
fcps,twodiamonds,hdbscan,0,Doc2Vec,800 x 2,800 x 50,"cf: [[ 2  1  3 ...  2  2 71]
 [ 3  2  0 ...  3  2 90]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]] ",nca: nan ,r: 0.5011983729662077 ,ar: 0.001260846190557046 ,fm: 0.15304601564360074 ,mi: 0.11258386066610455 ,nmi: 0.04489417572761775 ,ami: 0.0028920476082044274 ,a: 0.005 
fcps,twodiamonds,kmodes,0,Doc2Vec,800 x 2,800 x 50,"cf: [[400   0]
 [399   1]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.50125 
fcps,twodiamonds,birch,0,Doc2Vec,800 x 2,800 x 50,"cf: [[222 178]
 [233 167]] ",nca: 0.02750000000000008 ,r: 0.499752816020025 ,ar: -0.0004722319196306635 ,fm: 0.5038502735349087 ,mi: 0.0003854650393730341 ,nmi: 0.0005599388404079781 ,ami: -0.0003500247515829709 ,a: 0.48625 
fcps,twodiamonds,minibatchkmeans,0,Doc2Vec,800 x 2,800 x 50,"cf: [[205 195]
 [195 205]] ",nca: 0.02499999999999991 ,r: 0.4996871088861076 ,ar: -0.0006273496240601504 ,fm: 0.4990601503759399 ,mi: 0.00031253256022456544 ,nmi: 0.0004508891747523118 ,ami: -0.0004528987924936487 ,a: 0.5125 
fcps,twodiamonds,kmedoids,0,Doc2Vec,800 x 2,800 x 50,"cf: [[216 184]
 [201 199]] ",nca: 0.03750000000000009 ,r: 0.5000782227784731 ,ar: 0.00015714250145533427 ,fm: 0.4999047395769716 ,mi: 0.0007045640019375798 ,nmi: 0.0010171338203050207 ,ami: 0.00011326418117095692 ,a: 0.51875 
fcps,twodiamonds,latentdirichletallocation,0,Doc2Vec,800 x 2,800 x 50,"cf: [[187 213]
 [208 192]] ",nca: 0.05249999999999999 ,r: 0.5007540675844806 ,ar: 0.0015067666222653073 ,fm: 0.5001675949240528 ,mi: 0.0013789747362351612 ,nmi: 0.001989552138155595 ,ami: 0.001087104163095245 ,a: 0.47375 
fcps,twodiamonds,spectralcoclustering,0,Doc2Vec,800 x 2,800 x 50,"cf: [[189 211]
 [209 191]] ",nca: 0.04999999999999982 ,r: 0.5006257822277848 ,ar: 0.0012500312891594208 ,fm: 0.5000062656249024 ,mi: 0.001250552683971562 ,nmi: 0.0018041824236354111 ,ami: 0.0009016098956928069 ,a: 0.475 
fcps,twodiamonds,bayesiangaussianmixture,0,Doc2Vec,800 x 2,800 x 50,"cf: [[231 169]
 [234 166]] ",nca: 0.00749999999999984 ,r: 0.49940237797246556 ,ar: -0.001163683297603913 ,fm: 0.5053658399623273 ,mi: 2.88881273250996e-05 ,nmi: 4.207930576772592e-05 ,ami: -0.0008708817334016439 ,a: 0.49625 
fcps,twodiamonds,genie,0,Base,800 x 2,800 x 2,"cf: [[399   1]
 [  0 400]] ",nca: 0.9975 ,r: 0.9975 ,ar: 0.9949999922070802 ,fm: 0.9974968750146851 ,mi: 0.6844062886765179 ,nmi: 0.9873917844185746 ,ami: 0.9873803840988731 ,a: 0.99875 
fcps,twodiamonds,kmeans,0,Base,800 x 2,800 x 2,"cf: [[399   1]
 [  0 400]] ",nca: 0.9975 ,r: 0.9975 ,ar: 0.9949999922070802 ,fm: 0.9974968750146851 ,mi: 0.6844062886765179 ,nmi: 0.9873917844185746 ,ami: 0.9873803840988731 ,a: 0.99875 
fcps,twodiamonds,agglomerative,0,Base,800 x 2,800 x 2,"cf: [[  1 399]
 [400   0]] ",nca: 0.9975 ,r: 0.9975 ,ar: 0.9949999922070802 ,fm: 0.9974968750146851 ,mi: 0.6844062886765179 ,nmi: 0.9873917844185746 ,ami: 0.9873803840988731 ,a: 0.00125 
fcps,twodiamonds,spectral,0,Base,800 x 2,800 x 2,"cf: [[  1 399]
 [400   0]] ",nca: 0.9975 ,r: 0.9975 ,ar: 0.9949999922070802 ,fm: 0.9974968750146851 ,mi: 0.6844062886765179 ,nmi: 0.9873917844185746 ,ami: 0.9873803840988731 ,a: 0.00125 
fcps,twodiamonds,gaussianmixture,0,Base,800 x 2,800 x 2,"cf: [[399   1]
 [  0 400]] ",nca: 0.9975 ,r: 0.9975 ,ar: 0.9949999922070802 ,fm: 0.9974968750146851 ,mi: 0.6844062886765179 ,nmi: 0.9873917844185746 ,ami: 0.9873803840988731 ,a: 0.99875 
fcps,twodiamonds,hdbscan,0,Base,800 x 2,800 x 2,"cf: [[ 3  0  0 ...  2  7 52]
 [ 0  6  5 ...  0  0 38]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]] ",nca: nan ,r: 0.5076877346683354 ,ar: 0.014189649744878746 ,fm: 0.13449896471581796 ,mi: 0.6137231012194921 ,nmi: 0.23366847308616387 ,ami: 0.2037931733810175 ,a: 0.01125 
fcps,twodiamonds,kmodes,0,Base,800 x 2,800 x 2,"cf: [[400   0]
 [399   1]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.50125 
fcps,twodiamonds,birch,0,Base,800 x 2,800 x 2,"cf: [[  1 399]
 [400   0]] ",nca: 0.9975 ,r: 0.9975 ,ar: 0.9949999922070802 ,fm: 0.9974968750146851 ,mi: 0.6844062886765179 ,nmi: 0.9873917844185746 ,ami: 0.9873803840988731 ,a: 0.00125 
fcps,twodiamonds,minibatchkmeans,0,Base,800 x 2,800 x 2,"cf: [[399   1]
 [  0 400]] ",nca: 0.9975 ,r: 0.9975 ,ar: 0.9949999922070802 ,fm: 0.9974968750146851 ,mi: 0.6844062886765179 ,nmi: 0.9873917844185746 ,ami: 0.9873803840988731 ,a: 0.99875 
fcps,twodiamonds,kmedoids,0,Base,800 x 2,800 x 2,"cf: [[  1 399]
 [400   0]] ",nca: 0.9975 ,r: 0.9975 ,ar: 0.9949999922070802 ,fm: 0.9974968750146851 ,mi: 0.6844062886765179 ,nmi: 0.9873917844185746 ,ami: 0.9873803840988731 ,a: 0.00125 
fcps,twodiamonds,latentdirichletallocation,0,Base,800 x 2,800 x 2,"cf: [[399   1]
 [ 31 369]] ",nca: 0.9199999999999999 ,r: 0.9231038798498122 ,ar: 0.8462086028528935 ,fm: 0.9232276416659257 ,mi: 0.5452839536939684 ,nmi: 0.7882792114574079 ,ami: 0.7880873818119463 ,a: 0.96 
fcps,twodiamonds,spectralcoclustering,0,Base,800 x 2,800 x 2,"cf: [[  1 399]
 [357  43]] ",nca: 0.8900000000000001 ,r: 0.8959198998748436 ,ar: 0.7918423495464866 ,fm: 0.8963757466396628 ,mi: 0.5082585648092159 ,nmi: 0.7361949402745351 ,ami: 0.7359554472397245 ,a: 0.055 
fcps,twodiamonds,bayesiangaussianmixture,0,Base,800 x 2,800 x 2,"cf: [[399   1]
 [  0 400]] ",nca: 0.9975 ,r: 0.9975 ,ar: 0.9949999922070802 ,fm: 0.9974968750146851 ,mi: 0.6844062886765179 ,nmi: 0.9873917844185746 ,ami: 0.9873803840988731 ,a: 0.99875 
fcps,wingnut,genie,0,TFIDF,1016 x 2,1016 x 500,"cf: [[411  97]
 [424  84]] ",nca: 0.025590551181102317 ,r: 0.49983514991660527 ,ar: 7.792689254196664e-05 ,fm: 0.5942509466635989 ,mi: 0.0005595026902502631 ,nmi: 0.0009632289196291858 ,ami: 0.0001136456904755032 ,a: 0.48720472440944884 
fcps,wingnut,kmeans,0,TFIDF,1016 x 2,1016 x 500,"cf: [[502   6]
 [503   5]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: -3.8331743717703046e-05 ,fm: 0.6991270722352572 ,mi: 4.5290231729069874e-05 ,nmi: 0.00012030648652397573 ,ami: -0.0012585927011984936 ,a: 0.49901574803149606 
fcps,wingnut,agglomerative,0,TFIDF,1016 x 2,1016 x 500,"cf: [[502   6]
 [503   5]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: -3.8331743717703046e-05 ,fm: 0.6991270722352572 ,mi: 4.5290231729069874e-05 ,nmi: 0.00012030648652397573 ,ami: -0.0012585927011984936 ,a: 0.49901574803149606 
fcps,wingnut,spectral,0,TFIDF,1016 x 2,1016 x 500,"cf: [[502   6]
 [503   5]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: -3.8331743717703046e-05 ,fm: 0.6991270722352572 ,mi: 4.5290231729069874e-05 ,nmi: 0.00012030648652397573 ,ami: -0.0012585927011984936 ,a: 0.49901574803149606 
fcps,wingnut,gaussianmixture,0,TFIDF,1016 x 2,1016 x 500,"cf: [[502   6]
 [503   5]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: -3.8331743717703046e-05 ,fm: 0.6991270722352572 ,mi: 4.5290231729069874e-05 ,nmi: 0.00012030648652397573 ,ami: -0.0012585927011984936 ,a: 0.49901574803149606 
fcps,wingnut,hdbscan,0,TFIDF,1016 x 2,1016 x 500,"cf: [[  2   2   2 ...   0   3 130]
 [  2   2   1 ...   3   4 143]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.500378185485435 ,ar: -8.056355907743113e-05 ,fm: 0.1938237476694442 ,mi: 0.10537667235941249 ,nmi: 0.042715842153113005 ,ami: 0.0022332720983347758 ,a: 0.003937007874015748 
fcps,wingnut,kmodes,0,TFIDF,1016 x 2,1016 x 500,"cf: [[508   0]
 [507   1]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: 0.0 ,fm: 0.706062395897438 ,mi: 0.0006827163301943388 ,nmi: 0.0019479867927400898 ,ami: 8.861698509949198e-16 ,a: 0.5009842519685039 
fcps,wingnut,birch,0,TFIDF,1016 x 2,1016 x 500,"cf: [[502   6]
 [503   5]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: -3.8331743717703046e-05 ,fm: 0.6991270722352572 ,mi: 4.5290231729069874e-05 ,nmi: 0.00012030648652397573 ,ami: -0.0012585927011984936 ,a: 0.49901574803149606 
fcps,wingnut,minibatchkmeans,0,TFIDF,1016 x 2,1016 x 500,"cf: [[278 230]
 [284 224]] ",nca: 0.011811023622047223 ,r: 0.4995772080214111 ,ar: -0.0008354026179138343 ,fm: 0.5019113238836974 ,mi: 7.054902512015904e-05 ,nmi: 0.0001021980186527271 ,ami: -0.0006122081682565416 ,a: 0.4940944881889764 
fcps,wingnut,kmedoids,0,TFIDF,1016 x 2,1016 x 500,"cf: [[252 256]
 [250 258]] ",nca: 0.003937007874015741 ,r: 0.49951514681354486 ,ar: -0.0009705402690979272 ,fm: 0.49905658301645106 ,mi: 7.75111681833307e-06 ,nmi: 1.1183060473756044e-05 ,ami: -0.000700388707714043 ,a: 0.5019685039370079 
fcps,wingnut,latentdirichletallocation,0,TFIDF,1016 x 2,1016 x 500,"cf: [[290 218]
 [296 212]] ",nca: 0.011811023622047223 ,r: 0.4995772080214111 ,ar: -0.0008232862527016468 ,fm: 0.5049653715563496 ,mi: 7.14361061654456e-05 ,nmi: 0.00010394789969431174 ,ami: -0.0006136865234011667 ,a: 0.4940944881889764 
fcps,wingnut,spectralcoclustering,0,TFIDF,1016 x 2,1016 x 500,"cf: [[502   6]
 [503   5]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: -3.8331743717703046e-05 ,fm: 0.6991270722352572 ,mi: 4.5290231729069874e-05 ,nmi: 0.00012030648652397573 ,ami: -0.0012585927011984936 ,a: 0.49901574803149606 
fcps,wingnut,bayesiangaussianmixture,0,TFIDF,1016 x 2,1016 x 500,"cf: [[  8 500]
 [  7 501]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: -5.3451446776991346e-05 ,fm: 0.6963726321361723 ,mi: 3.332437920716691e-05 ,nmi: 8.655241093084302e-05 ,ami: -0.0012405897426927895 ,a: 0.5009842519685039 
fcps,wingnut,genie,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[413  95]
 [409  99]] ",nca: 0.007874015748031482 ,r: 0.4995384197664947 ,ar: -0.000547140600923787 ,fm: 0.5871532902938082 ,mi: 5.016971872745524e-05 ,nmi: 8.498032063510053e-05 ,ami: -0.0007514962626719658 ,a: 0.5039370078740157 
fcps,wingnut,kmeans,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[307 201]
 [317 191]] ",nca: 0.019685039370078705 ,r: 0.49970133043714365 ,ar: -0.0005468600539006497 ,fm: 0.5121228100986486 ,mi: 0.00020442568274442463 ,nmi: 0.0003006277988525506 ,ami: -0.00042454821454550464 ,a: 0.49015748031496065 
fcps,wingnut,agglomerative,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[369 139]
 [368 140]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: -0.0007817541676652014 ,fm: 0.5476486785096177 ,mi: 2.4316385746070424e-06 ,nmi: 3.796665144896599e-06 ,ami: -0.0007667051023271165 ,a: 0.5009842519685039 
fcps,wingnut,spectral,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[501   7]
 [503   5]] ",nca: 0.003937007874015741 ,r: 0.49951514681354486 ,ar: -3.0497522874211172e-05 ,fm: 0.6984415610380224 ,mi: 0.0001667706771764227 ,nmi: 0.00044042674775213685 ,ami: -0.0009229466176362682 ,a: 0.49803149606299213 
fcps,wingnut,gaussianmixture,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[361 147]
 [363 145]] ",nca: 0.003937007874015741 ,r: 0.49951514681354486 ,ar: -0.000792240508794562 ,fm: 0.5425031069138725 ,mi: 9.460436098285285e-06 ,nmi: 1.463381151109308e-05 ,ami: -0.0007486380579444576 ,a: 0.49803149606299213 
fcps,wingnut,hdbscan,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[  2   4   1 ...   5   5 148]
 [  2   0   3 ...   2   7 138]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5002230324657694 ,ar: -0.0003755111976148694 ,fm: 0.20340829463516782 ,mi: 0.0743175032696661 ,nmi: 0.03129836764563151 ,ami: -0.0050242691235573445 ,a: 0.001968503937007874 
fcps,wingnut,kmodes,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[507   1]
 [508   0]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: 0.0 ,fm: 0.706062395897438 ,mi: 0.0006827163301943388 ,nmi: 0.0019479867927400898 ,ami: 8.861698509949198e-16 ,a: 0.49901574803149606 
fcps,wingnut,birch,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[323 185]
 [329 179]] ",nca: 0.011811023622047223 ,r: 0.4995772080214111 ,ar: -0.0007672518794514732 ,fm: 0.5188565630612084 ,mi: 7.584698884277596e-05 ,nmi: 0.00011273650646052993 ,ami: -0.0006204067101866551 ,a: 0.4940944881889764 
fcps,wingnut,minibatchkmeans,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[234 274]
 [228 280]] ",nca: 0.011811023622047223 ,r: 0.4995772080214111 ,ar: -0.0008384623524946663 ,fm: 0.5011371563232551 ,mi: 7.032848836840966e-05 ,nmi: 0.00010176392562075476 ,ami: -0.0006118337677040694 ,a: 0.5059055118110236 
fcps,wingnut,kmedoids,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[253 255]
 [239 269]] ",nca: 0.027559055118110187 ,r: 0.4998875140607424 ,ar: -0.00022496423378988778 ,fm: 0.49964303520626263 ,mi: 0.0003801762189465374 ,nmi: 0.0005486746880225774 ,ami: -0.00016273476241886658 ,a: 0.5137795275590551 
fcps,wingnut,latentdirichletallocation,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[217 291]
 [202 306]] ",nca: 0.029527559055118058 ,r: 0.4999437570303712 ,ar: -8.318403891197096e-05 ,fm: 0.50708925932248 ,mi: 0.00044981874389926624 ,nmi: 0.0006562539583861796 ,ami: -6.287542863067846e-05 ,a: 0.514763779527559 
fcps,wingnut,spectralcoclustering,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[227 281]
 [211 297]] ",nca: 0.03149606299212593 ,r: 0.5000038788254917 ,ar: 2.551190072082813e-05 ,fm: 0.5042492122462704 ,mi: 0.0005056929628935447 ,nmi: 0.0007346075905126419 ,ami: 1.8637022534564632e-05 ,a: 0.515748031496063 
fcps,wingnut,bayesiangaussianmixture,0,CountVectorizer,1016 x 2,1016 x 500,"cf: [[112 396]
 [108 400]] ",nca: 0.007874015748031482 ,r: 0.4995384197664947 ,ar: -0.0006069685861666175 ,fm: 0.5740698600274972 ,mi: 4.568497410378791e-05 ,nmi: 7.516231808482634e-05 ,ami: -0.0007370558975087523 ,a: 0.5039370078740157 
fcps,wingnut,genie,0,CharTFIDF,1016 x 2,1016 x 500,"cf: [[419  89]
 [413  95]] ",nca: 0.011811023622047223 ,r: 0.4995772080214111 ,ar: -0.00044521035436708925 ,fm: 0.5924361379478279 ,mi: 0.00011759668710586979 ,nmi: 0.0002016735862748281 ,ami: -0.000645247984705215 ,a: 0.5059055118110236 
fcps,wingnut,kmeans,0,CharTFIDF,1016 x 2,1016 x 500,"cf: [[172 336]
 [163 345]] ",nca: 0.017716535433070835 ,r: 0.49966448159497306 ,ar: -0.0005575704798680737 ,fm: 0.5274681349148301 ,mi: 0.00017754248677270823 ,nmi: 0.00026755845045540924 ,ami: -0.00047572395416472705 ,a: 0.5088582677165354 
fcps,wingnut,agglomerative,0,CharTFIDF,1016 x 2,1016 x 500,"cf: [[166 342]
 [169 339]] ",nca: 0.0059055118110236116 ,r: 0.49952484387727397 ,ar: -0.0008368142481572653 ,fm: 0.5273358351506227 ,mi: 1.9725360490219224e-05 ,nmi: 2.9726331895947574e-05 ,ami: -0.0007137328964638533 ,a: 0.4970472440944882 
fcps,wingnut,spectral,0,CharTFIDF,1016 x 2,1016 x 500,"cf: [[407 101]
 [407 101]] ",nca: 0.0 ,r: 0.4995073891625616 ,ar: -0.0006281379295970564 ,fm: 0.5830124284183571 ,mi: 0.0 ,nmi: 0.0 ,ami: -0.0008286205430849616 ,a: 0.5 
fcps,wingnut,gaussianmixture,0,CharTFIDF,1016 x 2,1016 x 500,"cf: [[174 334]
 [172 336]] ",nca: 0.003937007874015741 ,r: 0.49951514681354486 ,ar: -0.0008702990724528563 ,fm: 0.5239241476208701 ,mi: 8.627419361029176e-06 ,nmi: 1.2929354502025545e-05 ,ami: -0.0007263809154841296 ,a: 0.5019685039370079 
fcps,wingnut,hdbscan,0,CharTFIDF,1016 x 2,1016 x 500,"cf: [[  1  19   9 ...   4   4  99]
 [  2  18   8 ...   1   1 105]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5000581823823746 ,ar: -0.000777399460152481 ,fm: 0.15157085135213785 ,mi: 0.06833971538841566 ,nmi: 0.02726052813559768 ,ami: -0.008309375500221103 ,a: 0.018700787401574805 
fcps,wingnut,kmodes,0,CharTFIDF,1016 x 2,1016 x 500,"cf: [[507   1]
 [508   0]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: 0.0 ,fm: 0.706062395897438 ,mi: 0.0006827163301943388 ,nmi: 0.0019479867927400898 ,ami: 8.861698509949198e-16 ,a: 0.49901574803149606 
fcps,wingnut,birch,0,CharTFIDF,1016 x 2,1016 x 500,"cf: [[403 105]
 [404 104]] ",nca: 0.0019685039370078705 ,r: 0.4995093285753074 ,ar: -0.0006404491407845373 ,fm: 0.5794779395167448 ,mi: 2.964500463192854e-06 ,nmi: 4.9352311175055684e-06 ,ami: -0.00081709035744323 ,a: 0.49901574803149606 
